id,title,price,images,description,tags,slug
613,Часы Быстрый Pixel-613,19587,https://picsum.photos/seed/product-613-img-0/600/600;https://picsum.photos/seed/product-613-img-1/600/600;https://picsum.photos/seed/product-613-img-2/600/600,"Описание товара Часы Быстрый Pixel-613. Это отличный выбор, если вы ищете часы. В комплекте 3 фото.",часы;быстрый,chasy-bystryy-pixel-613
614,Наушники Красный Pixel-614,3511,https://picsum.photos/seed/product-614-img-0/600/600;https://picsum.photos/seed/product-614-img-1/600/600;https://picsum.photos/seed/product-614-img-2/600/600,"Описание товара Наушники Красный Pixel-614. Это отличный выбор, если вы ищете наушники. В комплекте 3 фото.",наушники;красный,naushniki-krasnyy-pixel-614
615,Чехол Красный Pixel-615,49373,https://picsum.photos/seed/product-615-img-0/600/600;https://picsum.photos/seed/product-615-img-1/600/600,"Описание товара Чехол Красный Pixel-615. Это отличный выбор, если вы ищете чехол. В комплекте 2 фото.",чехол;красный,chekhol-krasnyy-pixel-615
616,Смартфон Мощный Pixel-616,48886,https://picsum.photos/seed/product-616-img-0/600/600;https://picsum.photos/seed/product-616-img-1/600/600;https://picsum.photos/seed/product-616-img-2/600/600;https://picsum.photos/seed/product-616-img-3/600/600;https://picsum.photos/seed/product-616-img-4/600/600,"Описание товара Смартфон Мощный Pixel-616. Это отличный выбор, если вы ищете смартфон. В комплекте 5 фото.",смартфон;мощный,smartfon-moshchnyy-pixel-616
617,Чехол Мощный Pixel-617,24372,https://picsum.photos/seed/product-617-img-0/600/600;https://picsum.photos/seed/product-617-img-1/600/600;https://picsum.photos/seed/product-617-img-2/600/600,"Описание товара Чехол Мощный Pixel-617. Это отличный выбор, если вы ищете чехол. В комплекте 3 фото.",чехол;мощный,chekhol-moshchnyy-pixel-617
618,Наушники Мощный Pixel-618,28784,https://picsum.photos/seed/product-618-img-0/600/600;https://picsum.photos/seed/product-618-img-1/600/600;https://picsum.photos/seed/product-618-img-2/600/600,"Описание товара Наушники Мощный Pixel-618. Это отличный выбор, если вы ищете наушники. В комплекте 3 фото.",наушники;мощный,naushniki-moshchnyy-pixel-618
619,Смартфон Бюджетный Pixel-619,3010,https://picsum.photos/seed/product-619-img-0/600/600;https://picsum.photos/seed/product-619-img-1/600/600,"Описание товара Смартфон Бюджетный Pixel-619. Это отличный выбор, если вы ищете смартфон. В комплекте 2 фото.",смартфон;бюджет,smartfon-byudzhetnyy-pixel-619
620,Смартфон Стильный Pixel-620,15577,https://picsum.photos/seed/product-620-img-0/600/600;https://picsum.photos/seed/product-620-img-1/600/600,"Описание товара Смартфон Стильный Pixel-620. Это отличный выбор, если вы ищете смартфон. В комплекте 2 фото.",смартфон;стильный,smartfon-stilnyy-pixel-620
621,Часы Бюджетный Pixel-621,20952,https://picsum.photos/seed/product-621-img-0/600/600;https://picsum.photos/seed/product-621-img-1/600/600;https://picsum.photos/seed/product-621-img-2/600/600;https://picsum.photos/seed/product-621-img-3/600/600;https://picsum.photos/seed/product-621-img-4/600/600,"Описание товара Часы Бюджетный Pixel-621. Это отличный выбор, если вы ищете часы. В комплекте 5 фото.",часы;бюджет,chasy-byudzhetnyy-pixel-621
622,Часы Красный Pixel-622,25011,https://picsum.photos/seed/product-622-img-0/600/600;https://picsum.photos/seed/product-622-img-1/600/600;https://picsum.photos/seed/product-622-img-2/600/600;https://picsum.photos/seed/product-622-img-3/600/600;https://picsum.photos/seed/product-622-img-4/600/600,"Описание товара Часы Красный Pixel-622. Это отличный выбор, если вы ищете часы. В комплекте 5 фото.",часы;красный,chasy-krasnyy-pixel-622
623,Ноутбук Стильный Pixel-623,38506,https://picsum.photos/seed/product-623-img-0/600/600;https://picsum.photos/seed/product-623-img-1/600/600;https://picsum.photos/seed/product-623-img-2/600/600;https://picsum.photos/seed/product-623-img-3/600/600;https://picsum.photos/seed/product-623-img-4/600/600,"Описание товара Ноутбук Стильный Pixel-623. Это отличный выбор, если вы ищете ноутбук. В комплекте 5 фото.",ноутбук;стильный,noutbuk-stilnyy-pixel-623
624,Часы Флагманский Pixel-624,22649,https://picsum.photos/seed/product-624-img-0/600/600;https://picsum.photos/seed/product-624-img-1/600/600;https://picsum.photos/seed/product-624-img-2/600/600,"Описание товара Часы Флагманский Pixel-624. Это отличный выбор, если вы ищете часы. В комплекте 3 фото.",часы;флагман,chasy-flagmanskiy-pixel-624
625,Ноутбук Флагманский Pixel-625,33182,https://picsum.photos/seed/product-625-img-0/600/600;https://picsum.photos/seed/product-625-img-1/600/600;https://picsum.photos/seed/product-625-img-2/600/600;https://picsum.photos/seed/product-625-img-3/600/600,"Описание товара Ноутбук Флагманский Pixel-625. Это отличный выбор, если вы ищете ноутбук. В комплекте 4 фото.",ноутбук;флагман,noutbuk-flagmanskiy-pixel-625
626,Часы Мощный Pixel-626,9215,https://picsum.photos/seed/product-626-img-0/600/600;https://picsum.photos/seed/product-626-img-1/600/600;https://picsum.photos/seed/product-626-img-2/600/600;https://picsum.photos/seed/product-626-img-3/600/600;https://picsum.photos/seed/product-626-img-4/600/600,"Описание товара Часы Мощный Pixel-626. Это отличный выбор, если вы ищете часы. В комплекте 5 фото.",часы;мощный,chasy-moshchnyy-pixel-626
627,Ноутбук Флагманский Pixel-627,26764,https://picsum.photos/seed/product-627-img-0/600/600;https://picsum.photos/seed/product-627-img-1/600/600;https://picsum.photos/seed/product-627-img-2/600/600;https://picsum.photos/seed/product-627-img-3/600/600,"Описание товара Ноутбук Флагманский Pixel-627. Это отличный выбор, если вы ищете ноутбук. В комплекте 4 фото.",ноутбук;флагман,noutbuk-flagmanskiy-pixel-627
628,Смартфон Мощный Pixel-628,7851,https://picsum.photos/seed/product-628-img-0/600/600;https://picsum.photos/seed/product-628-img-1/600/600;https://picsum.photos/seed/product-628-img-2/600/600;https://picsum.photos/seed/product-628-img-3/600/600;https://picsum.photos/seed/product-628-img-4/600/600,"Описание товара Смартфон Мощный Pixel-628. Это отличный выбор, если вы ищете смартфон. В комплекте 5 фото.",смартфон;мощный,smartfon-moshchnyy-pixel-628
629,Наушники Мощный Pixel-629,7693,https://picsum.photos/seed/product-629-img-0/600/600;https://picsum.photos/seed/product-629-img-1/600/600;https://picsum.photos/seed/product-629-img-2/600/600;https://picsum.photos/seed/product-629-img-3/600/600;https://picsum.photos/seed/product-629-img-4/600/600,"Описание товара Наушники Мощный Pixel-629. Это отличный выбор, если вы ищете наушники. В комплекте 5 фото.",наушники;мощный,naushniki-moshchnyy-pixel-629
630,Чехол Красный Pixel-630,48098,https://picsum.photos/seed/product-630-img-0/600/600;https://picsum.photos/seed/product-630-img-1/600/600;https://picsum.photos/seed/product-630-img-2/600/600;https://picsum.photos/seed/product-630-img-3/600/600,"Описание товара Чехол Красный Pixel-630. Это отличный выбор, если вы ищете чехол. В комплекте 4 фото.",чехол;красный,chekhol-krasnyy-pixel-630
631,Чехол Красный Pixel-631,10401,https://picsum.photos/seed/product-631-img-0/600/600;https://picsum.photos/seed/product-631-img-1/600/600;https://picsum.photos/seed/product-631-img-2/600/600;https://picsum.photos/seed/product-631-img-3/600/600,"Описание товара Чехол Красный Pixel-631. Это отличный выбор, если вы ищете чехол. В комплекте 4 фото.",чехол;красный,chekhol-krasnyy-pixel-631
